"id","season","country","comp_level","lg_finish","squad","age","minutes_90s","goals_against_gk","pens_allowed","free_kick_goals_against_gk","corner_kick_goals_against_gk","own_goals_against_gk","psxg_gk","psnpxg_per_shot_on_target_against","psxg_net_gk","psxg_net_per90_gk","passes_completed_launched_gk","passes_launched_gk","passes_pct_launched_gk","passes_gk","passes_throws_gk","pct_passes_launched_gk","passes_length_avg_gk","goal_kicks","pct_goal_kicks_launched","goal_kick_length_avg","crosses_gk","crosses_stopped_gk","crosses_stopped_pct_gk","def_actions_outside_pen_area_gk","def_actions_outside_pen_area_per90_gk","avg_distance_def_actions_gk"
"e358587b","2017-2018","ITA","1. Serie A","2nd","Napoli",34,37,29,2,2,4,0,26.1,0.25,-2.9,-0.08,173,361,47.9,885,150,30.5,33.3,191,47.6,41.7,223,10,4.5,31,0.84,16.7
"e358587b","2018-2019","ITA","1. Serie A","5th","Milan",35,3.6,5,1,0,0,0,4.5,0.31,-0.5,-0.15,23,51,45.1,91,19,40.7,36.6,24,58.3,47,36,4,11.1,2,0.55,14.2
"e358587b","2019-2020","ENG","1. Premier League","17th","Aston Villa",36,12,20,2,0,3,0,18.6,0.33,-1.4,-0.12,113,229,49.3,302,47,54.3,42.4,93,69.9,49.3,110,7,6.4,8,0.67,15.3
"e358587b","2019-2020","ITA","1. Serie A","6th","Milan",36,1,1,0,1,0,0,1.6,0.18,0.6,0.55,11,21,52.4,30,6,53.3,39.7,7,71.4,50.7,11,2,18.2,2,2,19.6
"e358587b","2020-2021","ITA","1. Serie A","6th","Lazio",37,29,41,8,0,7,2,36.3,0.28,-2.7,-0.09,196,383,51.2,979,122,34.7,34.2,141,30.5,29.4,218,11,5,12,0.41,15.3
"e358587b","2021-2022","ITA","1. Serie A","8th","Lazio",38,15,29,4,0,2,0,23.7,0.36,-5.3,-0.35,98,181,54.1,425,70,34.8,33.1,99,33.3,32.1,120,6,5,10,0.67,14
"e4346678","2016-2017","ESP","2. Segunda División","11th","Reus",24,42,29,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e4346678","2017-2018","ESP","2. Segunda División","14th","Reus",25,40,41,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e4346678","2018-2019","ESP","2. Segunda División","11th","Elche",26,19,23,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e4346678","2018-2019","ESP","2. Segunda División","22nd","Reus",26,19,26,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e4346678","2019-2020","ESP","2. Segunda División","6th","Elche",27,38,42,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e4346678","2020-2021","ESP","1. La Liga","17th","Elche",28,30,46,5,0,5,0,45.6,0.3,-0.4,-0.01,262,518,50.6,864,143,39.5,35.9,283,62.5,43.3,302,23,7.6,20,0.67,13.3
"e4346678","2021-2022","ESP","1. La Liga","17th","Elche",29,6,12,3,0,4,0,13.4,0.33,1.4,0.23,41,99,41.4,154,30,43.5,36.2,51,62.7,47.8,71,7,9.9,4,0.67,15.2
"e5a76dfe","2016-2017","ENG","4. League Two","14th","Grimsby Town",19,7,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e5a76dfe","2016-2017","ENG","Jr. PL2 — Div. 1","6th","Manchester Utd",19,3,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e5a76dfe","2017-2018","ENG","3. League One","3rd","Shrewsbury",20,38,32,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e5a76dfe","2018-2019","ENG","2. Championship","2nd","Sheffield Utd",21,46,41,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e5a76dfe","2019-2020","ENG","1. Premier League","9th","Sheffield Utd",22,36,33,1,0,2,0,38.2,0.3,5.2,0.14,252,853,29.5,777,99,77.7,58.7,258,96.5,75.7,291,23,7.9,17,0.47,13.8
"e5a76dfe","2020-2021","ENG","1. Premier League","2nd","Manchester Utd",23,12.5,12,0,0,4,0,12.3,0.26,0.3,0.02,41,110,37.3,220,61,35.9,35.4,94,33,33.5,105,9,8.6,14,1.12,15.3
"e5a76dfe","2021-2022","ENG","Jr. PL2 — Div. 1","7th","Manchester Utd",24,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e66ebabb","2006-2007","ITA","2. Serie B","13th","Treviso",23,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e66ebabb","2007-2008","ITA","2. Serie B","18th","Treviso",24,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e66ebabb","2008-2009","ITA","2. Serie B","22nd","Treviso",25,14.8,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e66ebabb","2011-2012","ITA","2. Serie B","16th","Cittadella",28,39.5,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e66ebabb","2012-2013","ITA","2. Serie B","15th","Cittadella",29,39.3,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e66ebabb","2014-2015","ITA","2. Serie B","16th","Crotone",31,19,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e66ebabb","2015-2016","ITA","2. Serie B","2nd","Crotone",32,42,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e66ebabb","2016-2017","ITA","1. Serie A","17th","Crotone",33,36,54,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e66ebabb","2017-2018","ITA","1. Serie A","18th","Crotone",34,38,66,6,3,11,0,64.5,0.3,-1.5,-0.04,304,884,34.4,781,95,72.3,51.6,338,94.4,62.3,428,21,4.9,26,0.68,14.4
"e66ebabb","2018-2019","ITA","2. Serie B","12th","Crotone",35,32,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e66ebabb","2019-2020","ITA","2. Serie B","2nd","Crotone",36,36,38,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e66ebabb","2020-2021","ITA","1. Serie A","19th","Crotone",37,36,91,5,2,10,2,76.4,0.36,-12.6,-0.35,248,606,40.9,1136,160,42.1,35.4,310,41.3,34.1,318,18,5.7,30,0.83,15.1
"e8c5dd4d","2016-2017","FRA","2. Ligue 2","10th","Niort",22,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e8c5dd4d","2017-2018","FRA","2. Ligue 2","15th","Niort",23,1,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e8c5dd4d","2019-2020","FRA","2. Ligue 2","16th","Rodez Aveyron",25,27,34,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e8c5dd4d","2020-2021","FRA","2. Ligue 2","2nd","Clermont Foot",26,35.5,22,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"e8c5dd4d","2021-2022","FRA","1. Ligue 1","16th","Clermont Foot",27,13,26,2,0,4,1,18.1,0.32,-6.9,-0.53,37,137,27,267,49,33.3,34.6,101,47.5,38.1,85,3,3.5,5,0.38,12.4
"ea83bfa6","2014-2015","POR","1. Primeira Liga","7th","Nacional",20,9,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ea83bfa6","2015-2016","POR","1. Primeira Liga","11th","Nacional",21,21.3,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ea83bfa6","2016-2017","POR","1. Primeira Liga","18th","Nacional",22,18,28,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ea83bfa6","2017-2018","ESP","2. Segunda División","10th","Granada",23,4,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ea83bfa6","2018-2019","ESP","2. Segunda División","2nd","Granada",24,40,27,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ea83bfa6","2019-2020","ESP","1. La Liga","7th","Granada",25,35,42,4,1,5,0,42.3,0.28,0.3,0.01,348,898,38.8,978,115,66.6,49.2,301,82.1,60.4,332,38,11.4,41,1.17,15.9
"ea83bfa6","2020-2021","ESP","1. La Liga","9th","Granada",26,32,55,5,2,3,1,50.8,0.35,-3.2,-0.1,282,753,37.5,809,68,66.3,49.3,266,81.6,59.1,311,13,4.2,29,0.91,16.2
"ea83bfa6","2021-2022","ESP","1. La Liga","3rd","Betis",27,11,10,1,0,1,0,9.8,0.26,-0.2,-0.02,59,144,41,262,42,39.7,35.9,82,48.8,42.4,91,7,7.7,9,0.82,15.7
"ec1f737d","2012-2013","ITA","2. Serie B","2nd","Hellas Verona",21,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ec1f737d","2020-2021","ITA","1. Serie A","10th","Hellas Verona",29,0.3,0,0,0,0,0,0,0.05,0,0.15,3,10,30,7,0,85.7,46.1,4,100,68.5,5,1,20,0,0,NULL
"ecada4fc","2010-2011","ESP","2. Segunda División","22nd","Albacete",23,36,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ecada4fc","2011-2012","ESP","1. La Liga","6th","Levante",24,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ecada4fc","2012-2013","ESP","1. La Liga","11th","Levante",25,9,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ecada4fc","2013-2014","ESP","1. La Liga","10th","Levante",26,36.1,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ecada4fc","2014-2015","ESP","1. La Liga","2nd","Real Madrid",27,6,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ecada4fc","2015-2016","ESP","1. La Liga","2nd","Real Madrid",28,34,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ecada4fc","2016-2017","ESP","1. La Liga","1st","Real Madrid",29,27,31,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ecada4fc","2017-2018","ESP","1. La Liga","3rd","Real Madrid",30,27,31,2,0,8,1,33.8,0.28,3.8,0.14,59,153,38.6,434,90,24.7,31.7,63,73,57.6,215,22,10.2,19,0.7,15.1
"ecada4fc","2018-2019","ESP","1. La Liga","3rd","Real Madrid",31,10,8,0,0,2,0,8.8,0.29,0.8,0.08,32,91,35.2,232,61,29.7,34.1,53,41.5,44.4,79,6,7.6,6,0.6,15
"ecada4fc","2019-2020","FRA","1. Ligue 1","1st","Paris S-G",32,21,18,0,0,0,1,15.4,0.24,-1.6,-0.08,67,132,50.8,406,76,24.4,30.9,138,23.9,29.7,112,7,6.3,7,0.33,14
"ecada4fc","2020-2021","FRA","1. Ligue 1","2nd","Paris S-G",33,28,18,1,0,3,0,22,0.23,4,0.14,105,190,55.3,573,113,26.4,30.3,172,22.7,28.4,202,7,3.5,12,0.43,13.1
"ecada4fc","2021-2022","FRA","1. Ligue 1","1st","Paris S-G",34,10.7,10,0,0,2,0,10,0.23,0,0,27,48,56.3,216,51,16.7,28.2,77,15.6,24.4,87,5,5.7,8,0.75,13.6
"edbe46dc","2004-2005","FRA","1. Ligue 1","19th","Bastia",18,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"edbe46dc","2009-2010","FRA","1. Ligue 1","10th","Valenciennes",23,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"edbe46dc","2013-2014","FRA","1. Ligue 1","10th","Bastia",27,7.9,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"edbe46dc","2014-2015","FRA","1. Ligue 1","12th","Bastia",28,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"edbe46dc","2015-2016","FRA","1. Ligue 1","10th","Bastia",29,33.2,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"edbe46dc","2016-2017","FRA","1. Ligue 1","20th","Bastia",30,33.5,43,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"edbe46dc","2017-2018","FRA","2. Ligue 2","3rd","Ajaccio",31,31.2,30,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"edbe46dc","2018-2019","FRA","2. Ligue 2","5th","Lens",32,34.9,26,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"edbe46dc","2019-2020","FRA","2. Ligue 2","2nd","Lens",33,27,23,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"edbe46dc","2020-2021","FRA","1. Ligue 1","7th","Lens",34,36.8,51,10,0,6,3,46.3,0.3,-1.7,-0.05,204,524,38.9,772,135,51.8,41.3,259,47.9,40.4,276,18,6.5,21,0.57,14.9
"edbe46dc","2021-2022","FRA","1. Ligue 1","9th","Lens",35,17.5,25,2,1,2,0,22.1,0.33,-2.9,-0.17,84,201,41.8,363,86,39.9,35.7,125,44.8,38.2,135,18,13.3,11,0.63,13.7
"ee833569","2010","SWE","1. Allsvenskan","9th","Kalmar",20,14,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee833569","2011","SWE","1. Allsvenskan","8th","Kalmar",21,23.9,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee833569","2012","SWE","1. Allsvenskan","10th","Kalmar",22,30,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee833569","2013","SWE","1. Allsvenskan","4th","Kalmar",23,22,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee833569","2013-2014","ITA","1. Serie A","9th","Lazio",24,17,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee833569","2014-2015","ITA","1. Serie A","3rd","Lazio",25,9,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee833569","2015-2016","ITA","1. Serie A","8th","Lazio",26,9.7,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee833569","2016-2017","ITA","1. Serie A","4th","Atalanta",27,26,26,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee833569","2017-2018","ITA","1. Serie A","7th","Atalanta",28,31,34,1,2,2,0,27.3,0.26,-6.7,-0.22,196,438,44.7,587,156,42.9,37.8,214,86.9,58.9,249,14,5.6,15,0.48,14.3
"ee833569","2018-2019","ITA","1. Serie A","3rd","Atalanta",29,18,25,1,1,5,3,22.3,0.34,0.3,0.02,90,214,42.1,347,94,32,33.5,129,79.8,55.3,144,20,13.9,16,0.89,15.9
"ee833569","2019-2020","ITA","1. Serie A","20th","SPAL",30,26,41,6,1,2,2,44.1,0.28,2.1,0.08,196,440,44.5,650,136,46,37.4,234,60.3,45.9,275,21,7.6,14,0.54,13.6
"ee833569","2020-2021","ITA","2. Serie B","9th","SPAL",31,25,31,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee8508c0","2011-2012","POR","1. Primeira Liga","16th","União de Leiria",18,16,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee8508c0","2012-2013","POR","1. Primeira Liga","6th","Rio Ave",19,27.8,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee8508c0","2013-2014","POR","1. Primeira Liga","1st","Benfica",20,15,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee8508c0","2014-2015","ESP","1. La Liga","3rd","Atlético Madrid",21,11,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee8508c0","2015-2016","ESP","1. La Liga","3rd","Atlético Madrid",22,38,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee8508c0","2016-2017","ESP","1. La Liga","3rd","Atlético Madrid",23,29.5,21,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ee8508c0","2017-2018","ESP","1. La Liga","2nd","Atlético Madrid",24,37,22,1,1,2,1,32.5,0.24,11.5,0.31,151,447,33.8,497,70,60,45.1,181,82.3,58.2,378,30,7.9,10,0.27,14.1
"ee8508c0","2018-2019","ESP","1. La Liga","2nd","Atlético Madrid",25,37,27,5,0,3,2,36.1,0.26,11.1,0.3,229,597,38.4,568,100,61.3,46.6,282,88.3,62.3,356,36,10.1,12,0.32,14.1
"ee8508c0","2019-2020","ESP","1. La Liga","3rd","Atlético Madrid",26,37.7,27,3,1,4,3,25.2,0.22,1.2,0.03,262,656,39.9,646,111,64.4,46.9,314,76.4,56.5,347,19,5.5,17,0.45,14
"ee8508c0","2020-2021","ESP","1. La Liga","1st","Atlético Madrid",27,38,25,1,0,6,3,31.8,0.25,9.8,0.26,269,620,43.4,714,122,59.5,44.6,289,67.5,50.2,327,19,5.8,18,0.47,15.3
"ee8508c0","2021-2022","ESP","1. La Liga","5th","Atlético Madrid",28,18,22,3,1,3,2,13.1,0.27,-6.9,-0.38,85,218,39,343,76,43.1,38.6,123,56.9,45.9,123,11,8.9,5,0.28,13.4
"eedea60b","2018-2019","FRA","2. Ligue 2","3rd","Troyes",18,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"eedea60b","2020-2021","FRA","1. Ligue 1","14th","Reims",20,1.5,1,1,0,0,0,1,0.03,0,0.01,5,16,31.3,40,13,27.5,32.2,12,41.7,39,11,0,0,1,0.67,15.3
"f00de885","2012-2013","FRA","1. Ligue 1","3rd","Lyon",21,5,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"f00de885","2013-2014","FRA","1. Ligue 1","5th","Lyon",22,31.3,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"f00de885","2014-2015","FRA","1. Ligue 1","2nd","Lyon",23,38,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"f00de885","2015-2016","FRA","1. Ligue 1","2nd","Lyon",24,37,43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"f00de885","2016-2017","FRA","1. Ligue 1","4th","Lyon",25,37,46,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"f00de885","2017-2018","FRA","1. Ligue 1","3rd","Lyon",26,34,37,5,1,3,3,35.8,0.22,1.8,0.05,110,285,38.6,688,113,31.8,34.4,123,53.7,48.5,365,29,7.9,18,0.53,14.8
"f00de885","2018-2019","FRA","1. Ligue 1","3rd","Lyon",27,34,42,5,1,2,3,35.8,0.25,-3.2,-0.1,160,362,44.2,826,163,32.4,33.4,239,39.3,40.3,248,12,4.8,15,0.44,14.6
"f00de885","2019-2020","FRA","1. Ligue 1","7th","Lyon",28,26,25,2,1,2,3,24,0.26,2,0.08,128,267,47.9,632,140,30.2,32.2,186,40.9,38,220,16,7.3,15,0.58,14.9
"f00de885","2020-2021","FRA","1. Ligue 1","4th","Lyon",29,38,43,5,2,4,2,43.2,0.3,2.2,0.06,214,407,52.6,926,181,32.7,33.4,250,41.6,36.8,308,16,5.2,39,1.03,17.1
"f00de885","2021-2022","FRA","1. Ligue 1","13th","Lyon",30,16.8,25,3,1,3,3,24.1,0.25,2.1,0.12,71,143,49.7,427,80,24.1,30.5,123,32.5,33.6,140,6,4.3,16,0.95,16
"f02dde20","2015-2016","CRO","1. 1. HNL","1st","Dinamo Zagreb",17,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"f02dde20","2016-2017","CRO","1. 1. HNL","2nd","Dinamo Zagreb",18,6,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
